serialno,rac1p,lanp,anc1p
2023HU0000627,9,1200.0,999
2023HU0000627,9,1200.0,999
2023HU0000647,2,0.0,903
2023HU0000695,9,0.0,703
2023HU0000709,1,1170.0,22
2023HU0000727,6,0.0,795
2023HU0000752,9,0.0,999
2023HU0000752,9,0.0,999
2023HU0000800,1,0.0,924
2023HU0000828,1,0.0,999
2023HU0000828,1,0.0,999
2023HU0000855,6,0.0,720
2023HU0000866,1,0.0,999
2023HU0000891,8,0.0,999
2023HU0000936,2,0.0,902
2023HU0000939,9,0.0,999
2023HU0001030,8,0.0,210
2023HU0001030,8,0.0,210
2023HU0001040,1,0.0,32
2023HU0001046,9,1200.0,210
2023HU0001046,9,1200.0,210
2023HU0001046,9,1200.0,211
2023HU0001091,1,0.0,50
2023HU0001093,2,0.0,903
2023HU0001155,2,0.0,902
2023HU0001184,1,0.0,89
2023HU0001188,1,0.0,51
2023HU0001188,1,0.0,999
2023HU0001194,1,0.0,939
2023HU0001194,1,0.0,939
2023HU0001194,1,0.0,939
2023HU0001204,9,1200.0,999
2023HU0001204,9,0.0,999
2023HU0001204,9,1200.0,999
2023HU0001204,9,1200.0,999
2023HU0001236,1,0.0,32
2023HU0001237,2,0.0,902
2023HU0001238,9,1200.0,212
2023HU0001338,8,1200.0,234
2023HU0001338,8,1200.0,234
2023HU0001344,1,0.0,939
2023HU0001359,9,1200.0,210
2023HU0001380,1,0.0,940
2023HU0001442,1,0.0,50
2023HU0001442,1,0.0,50
2023HU0001446,9,1200.0,32
2023HU0001463,6,0.0,740
2023HU0001538,2,0.0,999
2023HU0001552,9,1200.0,210
2023HU0001552,8,1200.0,210
2023HU0001585,9,1200.0,210
2023HU0001587,1,1200.0,210
2023HU0001595,1,0.0,939
2023HU0001651,2,0.0,902
2023HU0001660,1,1200.0,291
2023HU0001660,1,1200.0,210
2023HU0001675,1,0.0,32
2023HU0001683,1,0.0,50
2023HU0001703,1,0.0,22
2023HU0001719,6,1450.0,999
2023HU0001719,6,1450.0,999
2023HU0001727,1,1200.0,939
2023HU0001737,6,0.0,615
2023HU0001738,1,0.0,50
2023HU0001738,1,0.0,21
2023HU0001740,1,0.0,142
2023HU0001764,1,0.0,32
2023HU0001821,9,1200.0,224
2023HU0001821,9,1200.0,224
2023HU0001824,1,0.0,22
2023HU0001824,1,0.0,22
2023HU0001843,1,0.0,89
2023HU0001854,9,0.0,210
2023HU0001854,9,0.0,210
2023HU0001854,9,0.0,210
2023HU0001872,9,1200.0,999
2023HU0001872,9,0.0,999
2023HU0001906,2,0.0,902
2023HU0001918,1,1200.0,50
2023HU0001923,1,0.0,11
2023HU0001933,1,0.0,26
2023HU0001952,9,1200.0,210
2023HU0001959,1,0.0,50
2023HU0001979,1,0.0,26
2023HU0001988,1,1200.0,922
2023HU0001994,8,1200.0,210
2023HU0001994,8,1200.0,290
2023HU0001997,1,0.0,210
2023HU0001997,1,0.0,32
2023HU0002070,9,0.0,210
2023HU0002070,9,1200.0,210
2023HU0002118,9,1200.0,210
2023HU0002139,1,0.0,999
2023HU0002139,1,0.0,999
2023HU0002141,1,0.0,26
2023HU0002148,8,0.0,210
2023HU0002166,9,0.0,999
2023HU0002166,1,0.0,999
2023HU0002177,2,0.0,903
2023HU0002206,1,0.0,22
2023HU0002207,1,0.0,32
2023HU0002208,1,0.0,996
2023HU0002215,1,0.0,999
2023HU0002215,1,0.0,999
2023HU0002233,9,1200.0,901
2023HU0002262,9,0.0,210
2023HU0002267,6,1500.0,609
2023HU0002302,1,0.0,187
2023HU0002302,1,0.0,924
2023HU0002308,1,0.0,999
2023HU0002317,2,0.0,902
2023HU0002322,1,0.0,190
2023HU0002333,1,0.0,210
2023HU0002340,1,0.0,22
2023HU0002340,1,0.0,22
2023HU0002340,1,0.0,22
2023HU0002341,1,0.0,32
2023HU0002341,1,0.0,32
2023HU0002348,1,0.0,50
2023HU0002374,1,0.0,22
2023HU0002423,1,0.0,999
2023HU0002423,1,0.0,999
2023HU0002432,1,0.0,940
2023HU0002455,1,0.0,50
2023HU0002455,8,1200.0,999
2023HU0002455,8,1200.0,999
2023HU0002476,8,1200.0,210
2023HU0002476,8,1200.0,210
2023HU0002476,8,1200.0,210
2023HU0002476,8,1200.0,210
2023HU0002477,8,1200.0,210
2023HU0002525,1,0.0,26
2023HU0002525,1,0.0,22
2023HU0002525,1,0.0,51
2023HU0002550,9,1200.0,210
2023HU0002555,9,1200.0,222
2023HU0002561,1,0.0,939
2023HU0002577,8,1200.0,210
2023HU0002631,9,1200.0,212
2023HU0002635,2,0.0,335
2023HU0002670,9,0.0,290
2023HU0002672,1,1200.0,924
2023HU0002674,1,0.0,32
2023HU0002674,1,0.0,51
2023HU0002680,9,1200.0,210
2023HU0002680,9,1200.0,210
2023HU0002720,1,0.0,210
2023HU0002720,1,0.0,210
2023HU0002720,1,0.0,210
2023HU0002732,1,0.0,87
2023HU0002732,1,0.0,87
2023HU0002740,1,0.0,32
2023HU0002776,6,1360.0,680
2023HU0002777,1,0.0,999
2023HU0002777,1,0.0,999
2023HU0002805,1,0.0,26
2023HU0002811,6,2920.0,720
2023HU0002828,1,0.0,996
2023HU0002835,1,0.0,22
2023HU0002851,2,0.0,902
2023HU0002875,8,1210.0,360
2023HU0002875,8,1210.0,360
2023HU0002875,8,1210.0,360
2023HU0002897,1,0.0,50
2023HU0002899,1,0.0,50
2023HU0002905,8,1200.0,290
2023HU0002912,1,0.0,939
2023HU0002930,1,1200.0,210
2023HU0002930,1,1200.0,210
2023HU0002956,1,0.0,32
2023HU0002977,1,0.0,999
2023HU0003035,6,1380.0,618
2023HU0003035,6,0.0,615
2023HU0003035,6,1970.0,999
2023HU0003035,6,1960.0,785
2023HU0003035,9,0.0,32
2023HU0003035,6,0.0,785
2023HU0003081,1,0.0,32
2023HU0003081,9,0.0,50
2023HU0003084,1,0.0,22
2023HU0003093,1,0.0,924
2023HU0003113,9,0.0,210
2023HU0003113,9,0.0,98
2023HU0003118,1,0.0,32
2023HU0003120,2,0.0,902
2023HU0003160,9,0.0,919
2023HU0003161,1,0.0,22
2023HU0003162,1,1675.0,434
2023HU0003162,1,1675.0,434
2023HU0003162,1,1675.0,434
2023HU0003178,1,0.0,999
2023HU0003191,9,0.0,939
2023HU0003191,8,1200.0,999
2023HU0003191,8,0.0,999
2023HU0003191,8,0.0,999
2023HU0003197,8,1200.0,210
2023HU0003197,8,1200.0,999
2023HU0003247,1,1155.0,51
2023HU0003247,1,0.0,22
2023HU0003263,1,0.0,999
2023HU0003263,1,0.0,999
2023HU0003277,1,0.0,999
2023HU0003314,8,0.0,210
2023HU0003314,2,0.0,999
2023HU0003346,1,0.0,21
2023HU0003350,1,0.0,50
2023HU0003390,2,0.0,902
2023HU0003410,1,0.0,999
2023HU0003413,9,0.0,740
2023HU0003413,8,0.0,222
2023HU0003437,1,0.0,89
2023HU0003442,1,0.0,996
2023HU0003442,1,0.0,996
2023HU0003476,2,0.0,902
2023HU0003489,1,0.0,939
2023HU0003492,9,1200.0,290
2023HU0003497,9,0.0,88
2023HU0003497,9,0.0,88
2023HU0003499,1,0.0,999
2023HU0003499,1,0.0,999
2023HU0003512,9,0.0,22
2023HU0003523,9,0.0,291
2023HU0003533,9,0.0,290
2023HU0003564,6,0.0,720
2023HU0003564,6,0.0,999
2023HU0003573,2,0.0,999
2023HU0003607,2,0.0,902
2023HU0003691,8,0.0,211
2023HU0003691,6,0.0,785
2023HU0003750,6,0.0,999
2023HU0003750,2,0.0,902
2023HU0003758,9,1200.0,210
2023HU0003803,1,4500.0,435
2023HU0003803,1,4500.0,999
2023HU0003857,8,1200.0,210
2023HU0003902,1,0.0,999
2023HU0003915,2,0.0,902
2023HU0003924,6,1960.0,785
2023HU0003924,6,0.0,785
2023HU0003939,1,0.0,50
2023HU0003941,1,0.0,32
2023HU0003967,1,0.0,32
2023HU0003967,1,0.0,32
2023HU0003967,1,0.0,32
2023HU0003970,9,1200.0,290
2023HU0003993,1,0.0,9
2023HU0003997,1,0.0,999
2023HU0004031,9,1200.0,212
2023HU0004040,1,0.0,999
2023HU0004040,1,0.0,999
2023HU0004056,1,0.0,999
2023HU0004059,1,0.0,940
2023HU0004066,9,0.0,996
2023HU0004092,9,1134.0,570
2023HU0004092,9,0.0,570
2023HU0004097,9,1200.0,210
2023HU0004127,1,1200.0,211
2023HU0004127,1,1200.0,211
2023HU0004142,2,0.0,599
2023HU0004142,2,0.0,599
2023HU0004179,1,1200.0,210
2023HU0004204,1,0.0,939
2023HU0004211,8,0.0,213
2023HU0004275,1,0.0,87
2023HU0004296,1,0.0,32
2023HU0004303,9,0.0,996
2023HU0004325,2,0.0,903
2023HU0004335,1,0.0,22
2023HU0004344,8,1200.0,211
2023HU0004359,1,0.0,210
2023HU0004366,9,0.0,226
2023HU0004378,1,1110.0,51
2023HU0004378,1,0.0,51
2023HU0004381,1,0.0,94
2023HU0004433,1,0.0,924
2023HU0004433,1,0.0,924
2023HU0004433,1,0.0,924
2023HU0004462,9,1200.0,271
2023HU0004500,1,1200.0,210
2023HU0004500,1,1200.0,210
2023HU0004504,9,0.0,210
2023HU0004504,9,1200.0,210
2023HU0004504,9,1200.0,210
2023HU0004523,2,0.0,999
2023HU0004523,2,0.0,903
2023HU0004545,1,0.0,999
2023HU0004545,1,0.0,999
2023HU0004598,1,1170.0,26
2023HU0004613,1,1200.0,999
2023HU0004631,2,0.0,902
2023HU0004631,2,0.0,902
2023HU0004643,9,1200.0,210
2023HU0004644,1,0.0,999
2023HU0004645,2,1110.0,999
2023HU0004645,2,0.0,999
2023HU0004651,1,0.0,142
2023HU0004661,1,0.0,210
2023HU0004661,1,0.0,999
2023HU0004661,1,1200.0,290
2023HU0004663,2,0.0,999
2023HU0004664,1,0.0,129
2023HU0004703,1,0.0,32
2023HU0004703,9,1200.0,210
2023HU0004703,1,0.0,999
2023HU0004703,1,0.0,999
2023HU0004743,1,0.0,924
2023HU0004743,2,0.0,902
2023HU0004757,9,1200.0,290
2023HU0004757,9,1200.0,252
2023HU0004769,2,0.0,902
2023HU0004779,1,0.0,210
2023HU0004782,8,1200.0,210
2023HU0004789,1,0.0,50
2023HU0004800,2,0.0,999
2023HU0004803,9,1290.0,416
2023HU0004803,1,1290.0,50
2023HU0004824,1,0.0,996
2023HU0004825,9,1200.0,210
2023HU0004830,1,0.0,22
2023HU0004842,8,1200.0,210
2023HU0004870,1,0.0,195
2023HU0004902,1,1200.0,22
2023HU0004917,1,0.0,26
2023HU0004967,1,0.0,939
2023HU0004998,9,1200.0,210
2023HU0004998,9,1200.0,210
2023HU0005016,1,0.0,22
2023HU0005016,2,0.0,534
2023HU0005016,2,0.0,508
2023HU0005071,9,1200.0,210
2023HU0005102,1,0.0,88
2023HU0005121,1,0.0,111
2023HU0005132,1,0.0,22
2023HU0005134,2,0.0,999
2023HU0005201,9,0.0,290
2023HU0005201,9,0.0,290
2023HU0005203,9,0.0,210
2023HU0005203,9,0.0,210
2023HU0005203,9,0.0,210
2023HU0005221,2,0.0,902
2023HU0005239,1,0.0,32
2023HU0005349,9,1200.0,210
2023HU0005355,1,0.0,22
2023HU0005376,1,0.0,51
2023HU0005379,1,0.0,22
2023HU0005380,8,0.0,999
2023HU0005396,1,0.0,50
2023HU0005396,9,0.0,32
2023HU0005396,1,0.0,50
2023HU0005454,9,1200.0,999
2023HU0005454,9,1200.0,999
2023HU0005456,2,0.0,902
2023HU0005461,8,1200.0,210
2023HU0005461,8,1200.0,210
2023HU0005476,1,1200.0,210
2023HU0005476,1,1200.0,210
2023HU0005476,1,0.0,210
2023HU0005482,8,1200.0,210
2023HU0005487,8,1200.0,290
2023HU0005506,9,0.0,290
2023HU0005506,9,0.0,290
2023HU0005509,1,0.0,999
2023HU0005519,1,0.0,22
2023HU0005519,1,0.0,939
2023HU0005532,1,0.0,32
2023HU0005532,1,0.0,32
2023HU0005532,1,0.0,32
2023HU0005560,8,1200.0,210
2023HU0005624,9,0.0,999
2023HU0005639,9,1200.0,211
2023HU0005639,9,0.0,211
2023HU0005639,9,1200.0,210
2023HU0005648,1,0.0,22
2023HU0005648,1,0.0,22
2023HU0005661,1,0.0,999
2023HU0005696,1,0.0,142
2023HU0005696,1,0.0,22
2023HU0005707,8,0.0,995
2023HU0005707,9,0.0,995
2023HU0005724,1,0.0,32
2023HU0005734,1,0.0,999
2023HU0005776,1,0.0,32
2023HU0005821,1,0.0,32
2023HU0005821,6,0.0,999
2023HU0005844,8,1200.0,211
2023HU0005849,2,0.0,587
2023HU0005858,9,1200.0,210
2023HU0005858,9,1200.0,210
2023HU0005874,1,0.0,22
2023HU0005876,9,1200.0,210
2023HU0005876,9,1200.0,210
2023HU0005910,2,0.0,902
2023HU0005948,9,0.0,210
2023HU0005948,9,0.0,210
2023HU0005981,9,0.0,615
2023HU0005981,9,0.0,615
2023HU0005981,9,0.0,615
2023HU0005981,9,0.0,615
2023HU0006018,2,0.0,999
2023HU0006023,1,0.0,999
2023HU0006023,1,0.0,999
2023HU0006034,1,0.0,32
2023HU0006052,1,0.0,50
2023HU0006087,9,1200.0,210
2023HU0006087,9,1200.0,210
2023HU0006099,1,0.0,22
2023HU0006118,2,0.0,902
2023HU0006118,2,0.0,902
2023HU0006118,2,0.0,902
2023HU0006118,9,0.0,210
2023HU0006137,9,1200.0,210
2023HU0006137,9,1200.0,210
2023HU0006166,1,1200.0,200
2023HU0006166,1,1200.0,291
2023HU0006166,9,0.0,999
2023HU0006205,2,0.0,902
2023HU0006205,2,0.0,902
2023HU0006256,1,0.0,999
2023HU0006256,1,0.0,32
2023HU0006264,1,0.0,996
2023HU0006297,1,0.0,195
2023HU0006304,9,1200.0,210
2023HU0006337,2,1200.0,903
2023HU0006337,2,0.0,902
2023HU0006359,1,0.0,32
2023HU0006359,1,0.0,32
2023HU0006364,1,1200.0,89
2023HU0006404,1,0.0,996
2023HU0006412,1,0.0,999
2023HU0006412,9,1200.0,999
2023HU0006431,9,0.0,210
2023HU0006431,9,1200.0,210
2023HU0006444,1,4500.0,417
2023HU0006450,9,1200.0,210
2023HU0006463,9,4500.0,999
2023HU0006463,2,4500.0,999
2023HU0006471,2,0.0,903
2023HU0006508,1,0.0,50
2023HU0006508,1,0.0,88
2023HU0006526,8,0.0,999
2023HU0006526,9,0.0,999
2023HU0006540,1,0.0,999
2023HU0006571,1,0.0,22
2023HU0006592,2,0.0,999
2023HU0006592,9,0.0,999
2023HU0006613,1,0.0,21
2023HU0006613,1,0.0,21
2023HU0006613,1,0.0,22
2023HU0006641,1,0.0,924
2023HU0006641,1,0.0,50
2023HU0006681,1,0.0,939
2023HU0006684,1,0.0,195
2023HU0006687,1,1110.0,924
2023HU0006687,1,0.0,939
2023HU0006701,2,0.0,534
2023HU0006738,1,0.0,32
2023HU0006738,1,0.0,32
2023HU0006769,8,1200.0,999
2023HU0006769,8,1200.0,999
2023HU0006769,8,1200.0,999
2023HU0006772,1,0.0,924
2023HU0006772,1,0.0,924
2023HU0006772,1,0.0,924
2023HU0006786,1,0.0,50
2023HU0006826,1,0.0,237
2023HU0006826,1,0.0,142
2023HU0006839,1,0.0,998
2023HU0006860,3,0.0,920
2023HU0006884,1,0.0,999
2023HU0006898,2,4590.0,999
2023HU0006911,1,0.0,999
2023HU0006912,8,0.0,290
2023HU0006938,9,1200.0,210
2023HU0006938,9,1200.0,210
2023HU0006953,1,0.0,924
2023HU0006953,1,0.0,924
2023HU0006959,1,0.0,51
2023HU0006973,1,0.0,51
2023HU0006973,1,0.0,999
2023HU0007038,2,0.0,553
2023HU0007072,1,0.0,22
2023HU0007114,9,0.0,290
2023HU0007120,9,0.0,917
2023HU0007120,1,1200.0,32
2023HU0007127,1,0.0,195
2023HU0007148,8,1200.0,223
2023HU0007175,1,1200.0,50
2023HU0007183,9,1200.0,999
2023HU0007183,9,0.0,999
2023HU0007183,9,1200.0,999
2023HU0007183,9,1200.0,999
2023HU0007183,9,1200.0,210
2023HU0007230,1,0.0,32
2023HU0007236,1,0.0,32
2023HU0007315,1,0.0,195
2023HU0007322,2,0.0,999
2023HU0007351,1,0.0,22
2023HU0007419,1,0.0,142
2023HU0007419,1,0.0,142
2023HU0007491,1,0.0,32
2023HU0007519,8,1200.0,999
2023HU0007519,8,0.0,999
2023HU0007519,8,0.0,999
2023HU0007528,1,0.0,32
2023HU0007528,1,0.0,32
2023HU0007529,1,1200.0,211
2023HU0007582,9,0.0,51
2023HU0007665,8,1200.0,211
2023HU0007665,9,1200.0,211
2023HU0007707,8,0.0,211
2023HU0007710,1,0.0,87
2023HU0007710,6,0.0,706
2023HU0007710,1,0.0,88
2023HU0007843,1,0.0,22
2023HU0007880,2,0.0,902
2023HU0007910,8,1200.0,232
2023HU0007910,8,1200.0,999
2023HU0007928,1,1200.0,211
2023HU0007942,9,1200.0,290
2023HU0007942,9,1200.0,290
2023HU0007942,9,1200.0,290
2023HU0007942,9,1200.0,290
2023HU0007954,1,0.0,88
2023HU0007954,1,0.0,24
2023HU0007958,1,0.0,82
2023HU0007961,1,0.0,939
2023HU0007961,1,0.0,939
2023HU0007989,2,0.0,902
2023HU0007991,1,0.0,22
2023HU0008002,1,0.0,999
2023HU0008030,1,0.0,32
2023HU0008030,1,0.0,32
2023HU0008030,1,0.0,22
2023HU0008033,9,1200.0,222
2023HU0008042,1,0.0,148
2023HU0008061,6,0.0,690
2023HU0008105,1,0.0,999
2023HU0008111,1,0.0,50
2023HU0008156,2,0.0,999
2023HU0008156,2,0.0,999
2023HU0008184,1,4545.0,419
2023HU0008196,8,1200.0,210
2023HU0008217,2,0.0,902
2023HU0008235,1,0.0,22
2023HU0008235,1,0.0,32
2023HU0008265,8,1200.0,999
2023HU0008274,2,0.0,902
2023HU0008275,1,0.0,999
2023HU0008290,9,1200.0,213
2023HU0008303,1,0.0,924
2023HU0008321,2,0.0,902
2023HU0008324,9,0.0,200
2023HU0008357,1,0.0,22
2023HU0008374,1,0.0,195
2023HU0008385,9,0.0,999
2023HU0008403,6,2910.0,720
2023HU0008417,9,0.0,907
2023HU0008424,1,0.0,939
2023HU0008455,9,0.0,195
2023HU0008482,2,0.0,322
2023HU0008498,6,2475.0,765
2023HU0008501,2,6500.0,553
2023HU0008501,2,6370.0,553
2023HU0008506,2,0.0,522
2023HU0008527,1,0.0,32
2023HU0008529,1,0.0,924
2023HU0008607,1,0.0,924
2023HU0008628,1,0.0,87
2023HU0008655,1,0.0,22
2023HU0008664,2,6795.0,599
2023HU0008667,1,0.0,999
2023HU0008674,1,0.0,32
2023HU0008687,2,1170.0,599
2023HU0008705,1,0.0,51
2023HU0008705,1,1582.0,125
2023HU0008711,1,0.0,142
2023HU0008723,9,0.0,50
2023HU0008730,1,0.0,32
2023HU0008754,1,0.0,32
2023HU0008846,1,0.0,999
2023HU0008863,8,0.0,939
2023HU0008866,1,0.0,50
2023HU0008931,9,0.0,26
2023HU0008959,1,0.0,98
2023HU0008959,1,0.0,22
2023HU0008991,9,0.0,776
2023HU0008998,2,0.0,903
2023HU0008998,2,0.0,903
2023HU0009003,8,1200.0,223
2023HU0009003,8,1200.0,939
2023HU0009025,8,1200.0,224
2023HU0009025,8,1200.0,223
2023HU0009029,1,0.0,50
2023HU0009041,2,0.0,599
2023HU0009063,1,0.0,98
2023HU0009078,1,0.0,994
2023HU0009114,9,1200.0,211
2023HU0009151,1,0.0,32
2023HU0009205,9,1200.0,902
2023HU0009205,8,1200.0,210
2023HU0009238,9,1200.0,210
2023HU0009238,9,1200.0,210
2023HU0009272,1,0.0,26
2023HU0009358,9,1200.0,210
2023HU0009367,9,0.0,706
2023HU0009367,1,0.0,22
2023HU0009376,9,1200.0,210
2023HU0009392,1,0.0,920
2023HU0009418,1,1200.0,271
2023HU0009428,1,0.0,111
2023HU0009447,1,0.0,22
2023HU0009447,1,0.0,50
2023HU0009447,1,0.0,935
2023HU0009464,1,0.0,32
2023HU0009465,1,0.0,999
2023HU0009465,1,0.0,999
2023HU0009488,2,0.0,902
2023HU0009490,6,2000.0,706
2023HU0009500,9,0.0,211
2023HU0009530,9,1200.0,290
2023HU0009531,1,0.0,32
2023HU0009539,1,1200.0,148
2023HU0009580,1,0.0,195
2023HU0009580,1,0.0,195
2023HU0009580,1,0.0,195
2023HU0009580,1,0.0,195
2023HU0009583,1,0.0,142
2023HU0009583,9,0.0,142
2023HU0009617,6,0.0,740
2023HU0009624,2,0.0,902
2023HU0009624,2,0.0,902
2023HU0009635,1,0.0,50
2023HU0009647,1,1200.0,200
2023HU0009661,1,1200.0,218
2023HU0009661,1,1200.0,999
2023HU0009661,1,1200.0,999
2023HU0009692,1,0.0,999
2023HU0009722,1,0.0,291
2023HU0009722,1,0.0,924
2023HU0009754,1,0.0,939
2023HU0009780,1,0.0,939
2023HU0009823,1,0.0,22
2023HU0009833,1,0.0,22
2023HU0009853,1,0.0,996
2023HU0009854,1,0.0,142
2023HU0009874,9,1200.0,210
2023HU0009898,1,1200.0,210
2023HU0009898,1,1200.0,210
2023HU0009898,1,1200.0,210
2023HU0009898,8,1200.0,210
2023HU0009918,1,0.0,999
2023HU0009918,2,0.0,902
2023HU0009921,6,1360.0,999
2023HU0009941,1,0.0,22
2023HU0009965,9,1200.0,210
2023HU0009975,2,0.0,902
2023HU0009987,2,0.0,903
2023HU0009987,2,0.0,903
2023HU0009992,1,0.0,32
2023HU0010001,9,0.0,32
2023HU0010001,9,0.0,50
2023HU0010001,9,0.0,50
2023HU0010052,6,1960.0,785
2023HU0010055,1,0.0,999
2023HU0010090,2,0.0,902
2023HU0010109,1,0.0,50
2023HU0010110,9,1200.0,210
2023HU0010137,1,0.0,22
2023HU0010152,1,0.0,87
2023HU0010179,1,1200.0,924
2023HU0010179,1,0.0,924
2023HU0010188,2,0.0,902
2023HU0010188,2,0.0,902
2023HU0010227,9,1200.0,226
2023HU0010227,8,1200.0,210
2023HU0010227,8,1200.0,226
2023HU0010227,8,1200.0,222
2023HU0010227,8,1200.0,226
2023HU0010241,1,0.0,26
2023HU0010241,1,0.0,999
2023HU0010244,1,0.0,111
2023HU0010257,1,0.0,32
2023HU0010257,2,0.0,902
2023HU0010264,2,0.0,902
2023HU0010264,2,0.0,902
2023HU0010306,9,0.0,32
2023HU0010306,1,0.0,11
2023HU0010308,1,0.0,999
2023HU0010310,1,0.0,50
2023HU0010310,1,0.0,32
2023HU0010317,6,0.0,999
2023HU0010318,9,1200.0,999
2023HU0010318,9,0.0,999
2023HU0010371,6,0.0,615
2023HU0010375,1,0.0,999
2023HU0010385,1,0.0,50
2023HU0010411,9,0.0,999
2023HU0010429,1,0.0,996
2023HU0010463,1,0.0,999
2023HU0010463,1,0.0,999
2023HU0010465,9,0.0,22
2023HU0010474,8,0.0,999
2023HU0010537,2,0.0,308
2023HU0010605,9,1200.0,212
2023HU0010653,1,0.0,999
2023HU0010655,2,0.0,903
2023HU0010655,2,0.0,999
2023HU0010659,8,1200.0,291
2023HU0010690,1,0.0,97
2023HU0010704,8,1200.0,224
2023HU0010716,1,0.0,22
2023HU0010716,1,0.0,22
2023HU0010725,1,1200.0,290
2023HU0010745,1,1200.0,250
2023HU0010785,1,1200.0,999
2023HU0010785,1,0.0,999
2023HU0010800,9,1200.0,999
2023HU0010814,8,1200.0,290
2023HU0010814,8,1200.0,290
2023HU0010832,1,0.0,32
2023HU0010834,1,0.0,88
2023HU0010856,1,1200.0,996
2023HU0010856,1,0.0,996
2023HU0010887,1,1200.0,26
2023HU0010887,3,0.0,917
2023HU0010887,3,0.0,917
2023HU0010898,9,0.0,999
2023HU0010904,1,1200.0,211
2023HU0010915,1,0.0,939
2023HU0010915,8,0.0,290
2023HU0011089,9,1200.0,211
2023HU0011120,6,0.0,785
2023HU0011176,2,0.0,902
2023HU0011231,9,4500.0,417
2023HU0011250,1,0.0,50
2023HU0011271,2,0.0,902
2023HU0011271,2,0.0,999
2023HU0011284,1,0.0,22
2023HU0011287,2,0.0,902
2023HU0011288,1,0.0,22
2023HU0011288,1,0.0,22
2023HU0011299,2,0.0,999
2023HU0011325,2,0.0,996
2023HU0011348,1,0.0,22
2023HU0011359,1,0.0,82
2023HU0011372,9,1200.0,210
2023HU0011374,1,0.0,999
2023HU0011374,1,0.0,999
2023HU0011380,9,0.0,210
2023HU0011380,9,1200.0,290
2023HU0011410,1,0.0,50
2023HU0011410,1,0.0,50
2023HU0011432,1,0.0,195
2023HU0011432,1,0.0,50
2023HU0011441,1,0.0,22
2023HU0011441,1,0.0,22
2023HU0011441,1,0.0,22
2023HU0011447,1,1200.0,211
2023HU0011447,8,1200.0,210
2023HU0011475,1,0.0,939
2023HU0011501,9,0.0,32
2023HU0011501,9,0.0,32
2023HU0011501,9,0.0,32
2023HU0011517,1,0.0,32
2023HU0011525,9,0.0,22
2023HU0011532,1,0.0,22
2023HU0011539,6,1970.0,999
2023HU0011564,1,0.0,999
2023HU0011564,9,1200.0,999
2023HU0011568,1,0.0,218
2023HU0011578,1,0.0,142
2023HU0011583,8,1200.0,223
2023HU0011583,8,1200.0,212
2023HU0011583,8,1200.0,223
2023HU0011585,1,0.0,210
2023HU0011652,9,0.0,290
2023HU0011652,9,0.0,290
2023HU0011656,2,0.0,903
2023HU0011690,9,1200.0,999
2023HU0011690,9,1200.0,999
2023HU0011695,9,0.0,999
2023HU0011704,1,0.0,999
2023HU0011756,1,0.0,32
2023HU0011767,1,0.0,999
2023HU0011784,1,0.0,84
2023HU0011785,1,1200.0,210
2023HU0011785,1,1200.0,210
2023HU0011800,1,0.0,999
2023HU0011812,1,1200.0,210
2023HU0011849,1,0.0,999
2023HU0011852,2,1200.0,902
2023HU0011884,1,0.0,218
2023HU0011891,1,0.0,46
2023HU0011893,1,0.0,50
2023HU0011981,1,1200.0,999
2023HU0012022,6,1970.0,706
2023HU0012032,1,0.0,999
2023HU0012054,1,0.0,51
2023HU0012060,1,0.0,32
2023HU0012060,9,1200.0,210
2023HU0012080,8,1200.0,251
2023HU0012108,1,0.0,924
2023HU0012109,2,0.0,939
2023HU0012129,8,0.0,211
2023HU0012199,1,0.0,999
2023HU0012213,6,1970.0,706
2023HU0012214,1,0.0,88
2023HU0012242,9,1200.0,211
2023HU0012331,9,1200.0,999
2023HU0012331,9,1200.0,999
2023HU0012377,8,1200.0,239
2023HU0012377,8,1200.0,239
2023HU0012386,9,1200.0,210
2023HU0012412,1,0.0,995
2023HU0012413,8,1200.0,999
2023HU0012416,8,1200.0,290
2023HU0012416,8,1200.0,290
2023HU0012422,1,0.0,999
2023HU0012425,1,0.0,232
2023HU0012489,2,0.0,903
2023HU0012489,2,0.0,903
2023HU0012493,1,0.0,939
2023HU0012506,1,1170.0,499
2023HU0012525,1,0.0,94
2023HU0012542,1,0.0,924
2023HU0012542,1,0.0,924
2023HU0012557,1,0.0,996
2023HU0012564,9,0.0,290
2023HU0012610,1,0.0,32
2023HU0012610,1,0.0,51
2023HU0012610,3,0.0,999
2023HU0012624,1,0.0,999
2023HU0012673,9,1200.0,999
2023HU0012673,9,1200.0,218
2023HU0012727,1,0.0,924
2023HU0012727,1,0.0,999
2023HU0012727,1,0.0,999
2023HU0012727,1,0.0,26
2023HU0012727,1,0.0,195
2023HU0012754,1,0.0,22
2023HU0012792,1,0.0,21
2023HU0012794,2,4640.0,522
2023HU0012794,2,4640.0,902
2023HU0012801,1,0.0,50
2023HU0012801,1,0.0,22
2023HU0012801,8,1200.0,225
2023HU0012846,1,0.0,939
2023HU0012854,2,0.0,902
2023HU0012854,2,0.0,902
2023HU0012858,2,0.0,999
2023HU0012859,1,0.0,32
2023HU0012859,1,0.0,999
2023HU0012908,1,0.0,939
2023HU0012908,1,0.0,939
2023HU0012908,1,0.0,939
2023HU0012908,1,0.0,939
2023HU0012908,1,0.0,939
